Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.565
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,4.319
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.374
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,3.838
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.013
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.463
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.649
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.871
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,6.464
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,6.431
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.544
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,5.337
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,5.649
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.603
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,5.197
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.456
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.967
Luxembourg,LUX,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,5.895
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,2.867
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,7.009
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,17.737
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,19.863
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,20.183
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,21.988
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,18.682
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,15.363
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,14.182
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,14.985
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,15.114
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,14.849
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,12.1
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,11.176
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,10.092
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,7.307
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,6.507
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,8.378
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,20.878
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,22.725
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,18.618
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,16.152
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,12.595
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,11.841
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,11.088
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,10.89
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,9.752
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,8.404
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,7.194
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,9.119
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,8.466
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,8.102
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,7.573
Latvia,LVA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,7.74
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,2.497
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,2.072
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,2.139
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,2.396
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.045
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,4.729
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,3.751
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.624
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,7.952
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,8.735
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.103
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,7.841
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,7.1
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.655
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,4.444
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,3.822
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.564
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,3.192
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,4.284
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,3.559
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,2.949
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,2.274
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,2.231
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,1.939
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,2.014
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,2.349
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,2.385
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,2.346
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,2.163
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,2.921
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,2.605
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,2.786
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,2.501
"Macao SAR, China",MAC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,2.73
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,13.704
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,13.988
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,14.237
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,14.067
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,14.266
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,13.559
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,14.237
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,13.555
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,14.151
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,13.765
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,12.445
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,11.277
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,11.56
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,10.648
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,10.822
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,9.67
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,9.606
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,9.494
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,8.846
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,8.951
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,8.451
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,8.665
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,9.112
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,9.497
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,9.132
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,8.837
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,8.764
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,8.822
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,8.749
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,10.914
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,10.176
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,9.04
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,8.572
Morocco,MAR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,8.509
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,2.293
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,4.464
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.464
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,7
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,6.397
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,9.535
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,9.529
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,12.062
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,13.436
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,9.85
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,8.794
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,8.217
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,7.898
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,8.182
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,6.871
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.631
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,3.638
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,2.469
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,3.777
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,3.807
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,3.244
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,2.776
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,2.326
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,1.823
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,2.236
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,2.249
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,1.909
Moldova,MDA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,1.396
